,AdditionalRooms,Age,Lift Available,Car Parking,Power Backup,Indoor Games,Intercom,Landscaped Gardens,Gas connection,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Childrens play area,Maintenance Staff,Staff Quarter,Shopping Mall,School,Hospital,ATM,Refrigerator,Sports Facility,Multipurpose Room,Wardrobe,Cafeteria,Golf Course,TV,Sofa,Microwave,BED,Wifi,AC,Dining Table,Washing Machine,Area,Balconies,Bathroom,Count Rooms,Room Type,Property Type,Carpetarea,Facing,Floor,Locality,New Or Old,Opensides,Overlooking,Ownership,PossesionDate,Month Of Date,Price,PriceperSquare,ProjectName,RoadFacing,Status,furnished,Totalfloor
6378,,1.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655 ,2,2,,BHK,Apartment,,,1 ,wagholi,new,2,available,,,,4400000, 6717  ,suyog nisarg,,ready to move,not available,10
6379,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,1580 ,,3,,BHK,Apartment,,North,7 ,hinjewadi,resale,2,not available,freehold,,,8500000, 5379  ,kolte patil life republic,40 ,ready to move,furnished,22
6380,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,1290 ,1,3,,BHK,Apartment,962 ,East,2 ,hinjewadi,new,1,available,freehold,18,dec,6687000, 5183  ,rama melange residences,40 ,under construction,not available,15
6381,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172 ,1,3,,BHK,Apartment,842 ,East,2 ,hinjewadi,new,1,available,freehold,19,jun,7388000, 6303  ,mittal high mont,40 ,under construction,not available,25
6382,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,1690 ,1,3,,BHK,Apartment,1230 ,East,2 ,hinjewadi,new,1,available,freehold,20,jun,9651000, 5710  ,pegasus megapolis mystic,40 ,under construction,not available,22
6383,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,1485 ,1,3,,BHK,Apartment,1085 ,East,2 ,hinjewadi,new,1,available,freehold,18,dec,7890000, 5313  ,kasturi eon homes,40 ,under construction,not available,21
6384,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,1810 ,1,3,,BHK,Apartment,1340 ,East,2 ,hinjewadi,new,1,available,freehold,,,10800000, 5966  ,tcg the crown greens,40 ,ready to move,not available,21
6385,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,1560 ,1,3,,BHK,Apartment,1130 ,East,2 ,hinjewadi,new,1,available,freehold,21,sep,8203000, 5258  ,godrej 24,40 ,under construction,not available,17
6388,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,601 ,1,1,,BHK,Apartment,441 ,East,2 ,bavdhan,new,1,available,freehold,18,jun,3691000, 6141  ,puraniks abitante,40 ,under construction,not available,16
6389,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,610 ,1,1,,BHK,Apartment,455 ,East,2 ,bavdhan,new,1,available,freehold,18,feb,3972000, 6511  ,prime utsav homes 2,35 ,under construction,not available,12
6390,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,904 ,1,2,,BHK,Apartment,664 ,East,2 ,hinjewadi,new,1,available,freehold,18,dec,4334000, 4794  ,achalare citrine,40 ,under construction,not available,8
6391,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,610 ,1,1,,BHK,Apartment,450 ,East,2 ,baner,new,1,available,freehold,19,dec,4397000, 7208  ,puraniks aldea anexo,40 ,under construction,not available,14
6392,,5.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600 ,2,3,4,BHK,Villa,,East,nan,wagholi,resale,,not available,cooperative society,,,10000000, 3846  ,raviraj ozone villas,,ready to move,unfurnished,
6393,1,10.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100 ,2,4,,BHK,Independent House,,West,nan,wagholi,resale,,not available,cooperative society,,,14500000, 4677  ,raviraj ozone villas,,ready to move,unfurnished,
6394,1,5.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2470 ,3,3,3,BHK,Villa,,West,nan,wagholi,resale,,available,freehold,,,9200000, 3724  ,kolte patil ivy villa,,ready to move,unfurnished,
6395,1,5.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000 ,1,3,,BHK,Independent House,,East,nan,wagholi,resale,,not available,freehold,,,9300000, 4650  ,bhandari chrrysalis,,ready to move,semifurnished,
6396,,5.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000 ,2,3,,BHK,Independent House,,East,nan,wagholi,resale,,not available,freehold,,,11500000, 5750  ,raviraj ozone villas,,ready to move,furnished,
6397,,5.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1755 ,2,3,3,BHK,Villa,,East,nan,wagholi,resale,,not available,cooperative society,,,7200000, 4102  ,raviraj ozone villas,,ready to move,unfurnished,
6398,1,5.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2500 ,2,3,,BHK,Independent House,,East,nan,wagholi,resale,,available,freehold,,,9900000, 3960  ,belvalkar solacia,,ready to move,furnished,
6399,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360 ,,,,BHK,Apartment,,,0,mundhwa,new,,,,,,10744000, 7900  ,goel ganga carnation,,,,
6400,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,965 ,,,,BHK,Apartment,,,0,wagholi,new,,,,,,4728500, 4900  ,kolte patil ivy apartments,,,,
6401,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,847 ,,,,BHK,Apartment,,,0,wagholi,new,,,,,,4150300, 4900  ,kolte patil ivy apartments,,,,
6402,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952 ,,,,BHK,Apartment,,,0,wagholi,new,,,,,,3616648, 3799  ,sai shri ram paradise,,,,
6403,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500 ,,1,,BHK,Apartment,,,0,koregaon park,resale,,,freehold,,,6600000, 13200  ,clover clover dale,,not available,unfurnished,
6404,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997 ,,,,BHK,Apartment,,,nan,kharadi,new,,,freehold,,,4685900, 4700  ,ag gracia,,,,
6405,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335 ,,2,,BHK,Apartment,,,nan,kharadi,new,,,freehold,,,7209000, 5400  ,geras trinity towers,,,,
6406,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,1270 ,,,,BHK,Apartment,,,0,wagholi,new,,,,,,6223000, 4900  ,kolte patil ivy apartments,,,,
6407,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900 ,,2,,BHK,Apartment,,,0,koregaon park,resale,,,freehold,,,6000000, 6666  ,,,not available,unfurnished,
6408,1,10.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,1620 ,1,3,,BHK,Apartment,,East,6 ,yerawada,resale,,not available,cooperative society,,,11200000, 6913  ,ramesh hermes heritage phase 2,,ready to move,unfurnished,7
6409,1,6,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,1800 ,3,3,,BHK,Apartment,,NorthEast,3 ,yerawada,resale,,available,cooperative society,,,16200000, 9000  ,ramesh hermes heritage phase 2,,ready to move,semifurnished,8
6410,,5.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720 ,1,3,,BHK,Apartment,,East,3 ,wagholi,resale,,not available,cooperative society,,,7800000, 4534  ,karia konark meadows,,ready to move,unfurnished,11
6411,,10.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,1565 ,1,3,,BHK,Apartment,,East,11 ,wagholi,resale,,not available,freehold,,,7000000, 4472  ,kolte patil ivy apartments,,ready to move,unfurnished,12
6412,,5.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314 ,1,2,,BHK,Apartment,,West,8 ,wagholi,resale,,available,freehold,,,5650000, 4299  ,karia konark orchid,,ready to move,unfurnished,12
6413,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250 ,3,2,,BHK,Apartment,,East,2 ,wagholi,resale,,not available,cooperative society,,,5000000, 4000  ,vascon citron,,ready to move,unfurnished,9
6414,,5.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300 ,2,2,,BHK,Apartment,,East,6 ,wagholi,resale,,available,freehold,,,6200000, 4769  ,marvel fria,,ready to move,unfurnished,13
6415,1,5.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1660 ,1,3,,BHK,Apartment,,East,10 ,wagholi,resale,,not available,freehold,,,8800000, 5301  ,marvel fria,,ready to move,unfurnished,12
6416,1,5.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1880 ,3,3,,BHK,Apartment,,East,1 ,wagholi,resale,,,freehold,,,11500000, 6117  ,raviraj ozone villas,,ready to move,furnished,10
6417,,5.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1700 ,1,3,,BHK,Apartment,,East,7 ,wagholi,resale,,,freehold,,,9700000, 5705  ,marvel fria,,ready to move,furnished,14
6418,,5.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000 ,2,3,3,BHK,Villa,,East,nan,wagholi,resale,,not available,cooperative society,,,8700000, 4350  ,raviraj ozone villas,,ready to move,unfurnished,
6419,,5.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4355 ,3,4,,BHK,Apartment,,East,6 ,kharadi,resale,,available,freehold,,,32500000, 7462  ,marvel zephyr,,ready to move,unfurnished,11
6420,,5.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4455 ,3,4,,BHK,Apartment,,East,1 ,kharadi,resale,,,freehold,,,32000000, 7182  ,marvel zephyr,,ready to move,semifurnished,12
6421,,5.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4079 ,2,4,,BHK,Apartment,,East,4 ,kharadi,resale,,not available,freehold,,,34000000, 8335  ,panchshil infrastructure towers,,ready to move,unfurnished,12
6422,1,5.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500 ,1,4,,BHK,Apartment,,East,9 ,kharadi,resale,,available,freehold,,,21000000, 6000  ,geras greens ville sky villas,,ready to move,unfurnished,9
6423,,5.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4088 ,1,4,,BHK,Apartment,,East,9 ,kharadi,resale,,,freehold,,,36000000, 8806  ,panchshil eon waterfront,,ready to move,semifurnished,12
6424,1,5.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4355 ,3,5,,BHK,Apartment,,East,10 ,kharadi,resale,,not available,freehold,,,31000000, 7118  ,marvel zephyr,,ready to move,semifurnished,12
6425,,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1250 ,2,2,,BHK,Independent House,,East,3 ,koregaon park,resale,,,freehold,,,12000000, 9600  ,builder chashm e shahi,,ready to move,furnished,4
6426,,3.5,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,1255 ,1,3,,BHK,Independent House,,East,6 ,koregaon park,resale,,,freehold,,,10000000, 7968  ,goel ganga orchard,,ready to move,furnished,7
6427,1,10.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100 ,1,2,,BHK,Apartment,,East,4 ,kharadi,resale,,,freehold,,,5500000, 5000  ,giridhar oasis,,ready to move,unfurnished,9
6428,,5.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315 ,2,2,,BHK,Apartment,,East,4 ,kharadi,resale,,not available,freehold,,,9000000, 6844  ,vascon forest county,,ready to move,unfurnished,12
6429,,5.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1855 ,1,4,,BHK,Apartment,,West,12 ,kharadi,resale,,not available,cooperative society,,,14000000, 7547  ,vascon forest county,,ready to move,unfurnished,12
6430,,5.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062 ,1,2,,BHK,Apartment,,East,7 ,kharadi,resale,,available,cooperative society,,,7500000, 7062  ,goel arcadia,,ready to move,unfurnished,8
6431,,10.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1611 ,2,3,,BHK,Apartment,,NorthEast,8 ,kharadi,resale,,available,cooperative society,,,8400000, 5214  ,geras emerald city,,ready to move,semifurnished,9
6432,1,5.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059 ,1,2,,BHK,Apartment,,East,14 ,kharadi,resale,,not available,freehold,,,6700000, 6326  ,panchshil eon waterfront,,ready to move,unfurnished,14
6433,,5.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015 ,1,3,,BHK,Apartment,,East,3 ,kharadi,resale,,available,freehold,,,12500000, 6203  ,panchshil eon waterfront,,ready to move,unfurnished,12
6434,1,10.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315 ,1,2,,BHK,Apartment,1050 ,East,3 ,kharadi,resale,,available,freehold,,,9500000, 7224  ,vascon forest county,,ready to move,unfurnished,10
6435,,5.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1900 ,2,3,,BHK,Apartment,,East,5 ,kharadi,resale,,available,cooperative society,,,11600000, 6105  ,marvel enigma,,ready to move,semifurnished,10
6436,,5.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1650 ,1,2,,BHK,Apartment,,East,10 ,kharadi,resale,,not available,freehold,,,10800000, 6545  ,marvel zephyr,,ready to move,semifurnished,12
6437,,5.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1275 ,1,3,,BHK,Apartment,,East,4 ,kharadi,resale,,available,freehold,,,7800000, 6117  ,pentagon fortune east,,ready to move,semifurnished,8
6438,,5.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000 ,1,3,3,BHK,Villa,,East,nan,kharadi,resale,,not available,cooperative society,,,24000000, 12000  ,geras greens ville sky villas,,ready to move,furnished,
6439,,10.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2900 ,2,5,4,BHK,Villa,,East,nan,kharadi,resale,,available,freehold,,,19000000, 6551  ,geras greens ville sky villas,,ready to move,semifurnished,
6440,1,10.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3707 ,2,4,4,BHK,Villa,,East,nan,kharadi,resale,,not available,freehold,,,40000000, 10790  ,geras greens ville sky villas,,ready to move,semifurnished,
6441,,10.5,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1480 ,1,3,,BHK,Apartment,,West,1 ,viman nagar,resale,,available,freehold,,,12100000, 8175  ,pristine zircon,,ready to move,unfurnished,5
6442,1,10.5,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,1450 ,2,3,,BHK,Apartment,,East,6 ,viman nagar,resale,,available,cooperative society,,,11500000, 7931  ,rohan mithila,,ready to move,unfurnished,6
6443,,5.5,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,1850 ,2,3,,BHK,Apartment,,East,1 ,viman nagar,resale,,,freehold,,,16500000, 8918  ,rohan mithila,,ready to move,furnished,6
6444,,5.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1250 ,2,2,,BHK,Apartment,,East,4 ,viman nagar,resale,,,freehold,,,7200000, 5760  ,mainland camelot royale,,ready to move,semifurnished,4
